"index";"Company";"TypeName";"Inches";"ScreenResolution";"resolution_width";"resolution_height";"touchscreen";"Cpu";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"Memory";"memory_type";"primary_storage";"secondary_storage";"Gpu";"OpSys";"Weight";"Price";"ppi"
804;"Dell";"Netbook";11.6;"1366x768";1366;768;0;"Intel Pentium Quad Core N4200 1.1GHz";"Intel";"Pentium Quad";1.1;4;"128GB SSD";"SSD";128;0;"Intel";"windows";12;39640;135
805;"HP";"Netbook";12.5;"1366x768";1366;768;0;"Intel Core i5 7300U 2.6GHz";"Intel";"Core i5";2.6;8;"256GB SSD";"SSD";256;0;"Intel";"windows";13;74006;125
806;"Toshiba";"Notebook";15.6;"1366x768";1366;768;0;"Intel Core i5 6200U 2.3GHz";"Intel";"Core i5";2.3;4;"500GB HDD";"HDD";500;0;"Intel";"windows";16;41558;100
807;"HP";"Notebook";15.6;"1366x768";1366;768;0;"AMD A12-Series 9700P 2.5GHz";"AMD";"A12-Series 9700P";2.5;8;"2TB HDD";"HDD";2048;0;"AMD";"windows";16;33513;100
808;"Dell";"Gaming";15.6;"4K Ultra HD 3840x2160";3840;2160;0;"Intel Core i7 7700HQ 2.8GHz";"Intel";"Core i7";2.8;16;"512GB SSD";"SSD";512;0;"Nvidia";"windows";16;89457;282
809;"Lenovo";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;4;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";16;32448;141
810;"HP";"Gaming";17.3;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 7700HQ 2.8GHz";"Intel";"Core i7";2.8;12;"1TB HDD";"HDD";1024;0;"AMD";"windows";17;93187;127
811;"MSI";"Gaming";17.3;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7700HQ 2.8GHz";"Intel";"Core i7";2.8;16;"512GB SSD +  1TB HDD";"Hybrid";512;1024;"Nvidia";"windows";17;128671;127
812;"Samsung";"Ultrabook";13.3;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";13;79867;166
813;"Dell";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;8;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";16;51202;141
814;"Dell";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"AMD";"windows";16;42081;141
815;"Lenovo";"Ultrabook";14.0;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;8;"256GB SSD";"SSD";256;0;"Intel";"windows";14;99048;157
816;"Razer";"Ultrabook";12.5;"IPS Panel 4K Ultra HD / Touchscreen 3840x2160";3840;2160;1;"Intel Core i7 7500U 2.5GHz";"Intel";"Core i7";2.5;16;"512GB SSD";"SSD";512;0;"Intel";"windows";13;95851;352
817;"HP";"Netbook";11.6;"1366x768";1366;768;0;"Intel Celeron Dual Core N3060 1.6GHz";"Intel";"Celeron Dual";1.6;4;"16GB Flash Storage";"Flash Storage";16;0;"Intel";"other";12;20513;135
818;"Dell";"Gaming";17.3;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 7700HQ 2.8GHz";"Intel";"Core i7";2.8;16;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";17;133467;127
819;"Dell";"Notebook";14.0;"1366x768";1366;768;0;"Intel Core i5 6200U 2.3GHz";"Intel";"Core i5";2.3;4;"500GB HDD";"HDD";500;0;"Intel";"windows";14;40226;112
820;"Lenovo";"Notebook";15.6;"1366x768";1366;768;0;"Intel Core i3 6006U 2GHz";"Intel";"Core i3";2.0;4;"500GB HDD";"HDD";500;0;"Intel";"windows";16;26102;100
821;"Toshiba";"Ultrabook";14.0;"1366x768";1366;768;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;4;"128GB SSD";"SSD";128;0;"Intel";"windows";14;66936;112
822;"Lenovo";"Ultrabook";14.0;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;8;"512GB SSD";"SSD";512;0;"Intel";"windows";14;133147;157
823;"MSI";"Gaming";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 7300HQ 2.5GHz";"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";16;63883;141
824;"Lenovo";"Ultrabook";14.0;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"256GB Flash Storage";"Flash Storage";256;0;"Intel";"windows";14;99900;157
825;"Toshiba";"Notebook";14.0;"1366x768";1366;768;0;"Intel Pentium Dual Core 4405U 2.1GHz";"Intel";"Pentium Dual";2.1;4;"128GB SSD";"SSD";128;0;"Intel";"windows";14;26587;112
826;"Asus";"2 in 1 Convertible";13.3;"Touchscreen / Full HD 1920x1080";1920;1080;1;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";13;72354;166
827;"Dell";"Notebook";14.0;"1366x768";1366;768;0;"Intel Core i3 6006U 2GHz";"Intel";"Core i3";2.0;4;"500GB HDD";"HDD";500;0;"Intel";"windows";14;63239;112
828;"Acer";"Netbook";11.6;"IPS Panel 1366x768";1366;768;0;"Intel Celeron Dual Core N3060 1.6GHz";"Intel";"Celeron Dual";1.6;4;"32GB Flash Storage";"Flash Storage";32;0;"Intel";"other";12;18914;135
829;"Acer";"Notebook";14.0;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i3 7100U 2.4GHz";"Intel";"Core i3";2.4;8;"128GB SSD";"SSD";128;0;"Intel";"windows";14;32980;157
830;"Razer";"Gaming";17.3;"4K Ultra HD / Touchscreen 3840x2160";3840;2160;1;"Intel Core i7 7820HK 2.9GHz";"Intel";"Core i7";2.9;32;"512GB SSD";"SSD";512;0;"Nvidia";"windows";17;292987;255
831;"Lenovo";"Ultrabook";14.0;"IPS Panel Quad HD+ 2560x1440";2560;1440;0;"Intel Core i7 6600U 2.6GHz";"Intel";"Core i7";2.6;16;"512GB SSD";"SSD";512;0;"Intel";"windows";14;111835;210
832;"Asus";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;4;"1TB HDD";"HDD";1024;0;"Nvidia";"linux";16;27652;141
833;"Lenovo";"Notebook";14.0;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 6200U 2.3GHz";"Intel";"Core i5";2.3;8;"256GB SSD";"SSD";256;0;"Intel";"windows";14;63190;157
834;"Lenovo";"Notebook";14.0;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i5 7300U 2.6GHz";"Intel";"Core i5";2.6;8;"256GB SSD";"SSD";256;0;"Intel";"windows";14;87912;157
835;"Dell";"Gaming";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7700HQ 2.8GHz";"Intel";"Core i7";2.8;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";16;147832;141
836;"Asus";"Gaming";17.3;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7700HQ 2.8GHz";"Intel";"Core i7";2.8;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";17;128884;127
837;"Toshiba";"Notebook";15.6;"1366x768";1366;768;0;"Intel Core i3 7100U 2.4GHz";"Intel";"Core i3";2.4;4;"500GB HDD";"HDD";500;0;"Intel";"windows";16;35644;100
838;"Lenovo";"Notebook";14.0;"1366x768";1366;768;0;"Intel Celeron Quad Core N3160 1.6GHz";"Intel";"Celeron Quad";1.6;4;"16GB Flash Storage";"Flash Storage";16;0;"Intel";"other";14;17316;112
839;"Asus";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"128GB HDD";"HDD";128;0;"Intel";"windows";16;31435;141
840;"Asus";"Gaming";17.3;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 6700HQ 2.6GHz";"Intel";"Core i7";2.6;16;"512GB SSD +  1TB HDD";"Hybrid";512;1024;"Nvidia";"windows";17;95851;127
841;"Dell";"Gaming";17.3;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 7700HQ 2.8GHz";"Intel";"Core i7";2.8;32;"512GB SSD +  1TB HDD";"Hybrid";512;1024;"Nvidia";"windows";17;163724;127
842;"HP";"Notebook";17.3;"1600x900";1600;900;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";17;48485;106
843;"Dell";"Notebook";15.6;"1366x768";1366;768;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"128GB SSD";"SSD";128;0;"Intel";"windows";16;38041;100
844;"HP";"Ultrabook";14.0;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 6500U 2.5GHz";"Intel";"Core i7";2.5;8;"512GB SSD";"SSD";512;0;"Intel";"windows";14;99634;157
845;"Dell";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;4;"256GB SSD";"SSD";256;0;"AMD";"windows";16;39374;141
846;"HP";"2 in 1 Convertible";11.6;"Touchscreen 1366x768";1366;768;1;"Intel Celeron Dual Core N3350 1.1GHz";"Intel";"Celeron Dual";1.1;4;"32GB Flash Storage";"Flash Storage";32;0;"Intel";"other";12;32767;135
847;"Asus";"Ultrabook";13.3;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i5 6200U 2.3GHz";"Intel";"Core i5";2.3;8;"512GB SSD";"SSD";512;0;"Nvidia";"windows";13;54665;166
848;"HP";"2 in 1 Convertible";13.3;"Full HD / Touchscreen 1920x1080";1920;1080;1;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";13;121319;166
849;"HP";"Ultrabook";14.0;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 6500U 2.5GHz";"Intel";"Core i7";2.5;8;"512GB SSD";"SSD";512;0;"Intel";"windows";14;78215;157
850;"HP";"Notebook";15.6;"1366x768";1366;768;0;"Intel Celeron Dual Core N3060 1.6GHz";"Intel";"Celeron Dual";1.6;4;"128GB SSD";"SSD";128;0;"Intel";"N/A";16;15931;100
851;"Asus";"Gaming";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7700HQ 2.8GHz";"Intel";"Core i7";2.8;16;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";16;101179;141
852;"Dell";"Notebook";17.3;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;8;"1TB HDD";"HDD";1024;0;"AMD";"linux";17;46087;127
853;"Lenovo";"Ultrabook";14.0;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 7700HQ 2.8GHz";"Intel";"Core i7";2.8;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";14;101392;157
854;"Asus";"Notebook";15.6;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";16;41931;141
855;"Dell";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"128GB SSD";"SSD";128;0;"Intel";"windows";16;50350;141
856;"Asus";"Notebook";15.6;"1366x768";1366;768;0;"Intel Pentium Quad Core N4200 1.1GHz";"Intel";"Pentium Quad";1.1;4;"1TB HDD";"HDD";1024;0;"Intel";"windows";16;23923;100
857;"HP";"2 in 1 Convertible";13.3;"Full HD / Touchscreen 1920x1080";1920;1080;1;"Intel Core i7 7600U 2.8GHz";"Intel";"Core i7";2.8;8;"256GB SSD";"SSD";256;0;"Intel";"windows";13;136344;166
858;"Dell";"Notebook";13.3;"Full HD / Touchscreen 1920x1080";1920;1080;1;"Intel Core i5 6200U 2.3GHz";"Intel";"Core i5";2.3;8;"1TB HDD";"HDD";1024;0;"Intel";"windows";13;34579;166
859;"Lenovo";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i3 6006U 2.0GHz";"Intel";"Core i3";2.0;4;"1TB HDD";"HDD";1024;0;"Intel";"N/A";16;24988;141
860;"Lenovo";"Notebook";15.6;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"1TB HDD";"HDD";1024;0;"Intel";"windows";16;45323;141
861;"HP";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 7300U 2.6GHz";"Intel";"Core i5";2.6;8;"256GB SSD";"SSD";256;0;"AMD";"windows";16;71875;141
862;"Toshiba";"Notebook";13.3;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;4;"128GB SSD";"SSD";128;0;"Intel";"windows";13;68465;166
863;"Lenovo";"Gaming";15.6;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i5 7300HQ 2.5GHz";"Intel";"Core i5";2.5;8;"1TB HDD";"HDD";1024;0;"Nvidia";"N/A";16;54186;141
864;"Dell";"Ultrabook";13.3;"Quad HD+ / Touchscreen 3200x1800";3200;1800;1;"Intel Core i7 7660U 2.5GHz";"Intel";"Core i7";2.5;16;"512GB SSD";"SSD";512;0;"Intel";"windows";13;119347;276
865;"HP";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 6200U 2.3GHz";"Intel";"Core i5";2.3;4;"500GB HDD";"HDD";500;0;"Intel";"windows";16;57092;141
866;"Toshiba";"Ultrabook";13.3;"1366x768";1366;768;0;"Intel Core i5 6200U 2.3GHz";"Intel";"Core i5";2.3;8;"256GB SSD";"SSD";256;0;"Intel";"windows";13;58342;118
867;"Lenovo";"2 in 1 Convertible";13.3;"IPS Panel Full HD / Touchscreen 1920x1080";1920;1080;1;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;8;"256GB SSD";"SSD";256;0;"Intel";"windows";13;103896;166
868;"Acer";"Notebook";14.0;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";14;48059;157
869;"Dell";"Workstation";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7700HQ 2.8GHz";"Intel";"Core i7";2.8;8;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";16;63239;141
870;"Lenovo";"Notebook";15.6;"1366x768";1366;768;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;4;"500GB HDD";"HDD";500;0;"Intel";"windows";16;56210;100
871;"Lenovo";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i3 6006U 2GHz";"Intel";"Core i3";2.0;4;"1TB HDD";"HDD";1024;0;"AMD";"N/A";16;25521;141
872;"Toshiba";"Notebook";15.6;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;8;"256GB SSD";"SSD";256;0;"Intel";"windows";16;73953;141
873;"Lenovo";"Notebook";13.3;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i3 7100U 2.4GHz";"Intel";"Core i3";2.4;4;"180GB SSD";"SSD";180;0;"Intel";"windows";13;39161;166
874;"Samsung";"Ultrabook";15.0;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;16;"256GB SSD";"SSD";256;0;"Nvidia";"windows";15;98515;147
875;"Dell";"Ultrabook";12.5;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7600U 2.8GHz";"Intel";"Core i7";2.8;8;"256GB SSD";"SSD";256;0;"Intel";"windows";13;90043;176
876;"Asus";"Notebook";15.6;"1366x768";1366;768;0;"Intel Pentium Quad Core N4200 1.1GHz";"Intel";"Pentium Quad";1.1;4;"1TB HDD";"HDD";1024;0;"Intel";"linux";16;21258;100
877;"Xiaomi";"Ultrabook";13.3;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i5 6200U 2.3GHz";"Intel";"Core i5";2.3;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";13;49817;166
878;"Dell";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;4;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";16;48618;141
879;"HP";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;4;"256GB SSD";"SSD";256;0;"Intel";"windows";16;44702;141
880;"HP";"2 in 1 Convertible";13.3;"Full HD / Touchscreen 1920x1080";1920;1080;1;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;4;"256GB SSD";"SSD";256;0;"Intel";"windows";13;90576;166
881;"HP";"2 in 1 Convertible";15.6;"Touchscreen 1366x768";1366;768;1;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;4;"500GB HDD";"HDD";500;0;"Intel";"windows";16;36486;100
882;"Asus";"Notebook";14.1;"1366x768";1366;768;0;"Intel Celeron Dual Core N3350 1.1GHz";"Intel";"Celeron Dual";1.1;4;"32GB Flash Storage";"Flash Storage";32;0;"Intel";"windows";14;18541;111
883;"Lenovo";"Notebook";15.6;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 6500U 2.5GHz";"Intel";"Core i7";2.5;8;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";16;35644;141
884;"Dell";"Notebook";15.6;"1366x768";1366;768;0;"Intel Pentium Quad Core N3710 1.6GHz";"Intel";"Pentium Quad";1.6;4;"500GB HDD";"HDD";500;0;"Intel";"windows";16;19660;100
885;"HP";"2 in 1 Convertible";13.3;"Full HD / Touchscreen 1920x1080";1920;1080;1;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;4;"256GB SSD";"SSD";256;0;"Intel";"windows";13;95851;166
886;"Dell";"Notebook";15.6;"1366x768";1366;768;0;"Intel Core i3 6006U 2.0GHz";"Intel";"Core i3";2.0;4;"1TB HDD";"HDD";1024;0;"AMD";"linux";16;24280;100
887;"Asus";"Gaming";17.3;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 7300HQ 2.5GHz";"Intel";"Core i5";2.5;12;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";17;72988;127
888;"Acer";"Netbook";11.6;"IPS Panel 1366x768";1366;768;0;"Intel Celeron Dual Core N3060 1.6GHz";"Intel";"Celeron Dual";1.6;4;"32GB Flash Storage";"Flash Storage";32;0;"Intel";"other";12;15824;135
889;"Lenovo";"Notebook";17.3;"1600x900";1600;900;0;"AMD A4-Series 7210 2.2GHz";"AMD";"A4-Series 7210";2.2;4;"500GB HDD";"HDD";500;0;"AMD";"windows";17;20193;106
890;"HP";"Notebook";14.0;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;4;"128GB SSD";"SSD";128;0;"Intel";"windows";14;67399;157
891;"HP";"2 in 1 Convertible";13.3;"Quad HD+ / Touchscreen 3200x1800";3200;1800;1;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;16;"256GB SSD";"SSD";256;0;"Intel";"windows";13;74539;276
892;"Samsung";"Ultrabook";15.0;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;8;"256GB SSD";"SSD";256;0;"Intel";"windows";15;90523;147
893;"Lenovo";"Ultrabook";14.0;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";14;95851;157
894;"MSI";"Gaming";17.3;"IPS Panel 4K Ultra HD 3840x2160";3840;2160;0;"Intel Core i7 6700HQ 2.6GHz";"Intel";"Core i7";2.6;16;"512GB SSD +  2TB HDD";"Hybrid";512;2048;"Nvidia";"windows";17;141139;255
895;"Toshiba";"Notebook";13.3;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";13;78588;166
896;"Dell";"Gaming";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7700HQ 2.8GHz";"Intel";"Core i7";2.8;8;"1TB HDD";"HDD";1024;0;"Nvidia";"linux";16;49497;141
897;"HP";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;8;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";16;47952;141
898;"Dell";"Notebook";15.6;"1366x768";1366;768;0;"Intel Core i3 6006U 2.0GHz";"Intel";"Core i3";2.0;4;"1TB HDD";"HDD";1024;0;"AMD";"windows";16;32714;100
899;"Dell";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 7300U 2.6GHz";"Intel";"Core i5";2.6;8;"500GB HDD";"HDD";500;0;"Intel";"windows";16;49817;141
900;"Dell";"2 in 1 Convertible";13.3;"Quad HD+ / Touchscreen 3200x1800";3200;1800;1;"Intel Core i7 7Y75 1.3GHz";"Intel";"Core i7";1.3;8;"512GB SSD";"SSD";512;0;"Intel";"windows";13;107258;276
901;"Asus";"Gaming";17.3;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 6820HK 2.7GHz";"Intel";"Core i7";2.7;32;"256GB SSD +  256GB SSD";"SSD";256;256;"Nvidia";"windows";17;68145;127
902;"Dell";"2 in 1 Convertible";13.3;"Full HD / Touchscreen 1920x1080";1920;1080;1;"Intel Core i7 7Y75 1.3GHz";"Intel";"Core i7";1.3;16;"256GB SSD";"SSD";256;0;"Intel";"windows";13;87859;166
903;"Lenovo";"Ultrabook";14.0;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;8;"256GB Flash Storage";"Flash Storage";256;0;"Intel";"windows";14;109171;157
904;"Lenovo";"Notebook";15.6;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"512GB SSD";"SSD";512;0;"Intel";"windows";16;104588;141
905;"LG";"Ultrabook";15.6;"IPS Panel Full HD / Touchscreen 1920x1080";1920;1080;1;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;16;"512GB SSD";"SSD";512;0;"Intel";"windows";16;111835;141
906;"HP";"Netbook";12.5;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;8;"512GB SSD";"SSD";512;0;"Intel";"windows";13;79014;176
907;"Acer";"Notebook";15.6;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Celeron Dual Core 3205U 1.5GHz";"Intel";"Celeron Dual";1.5;4;"16GB Flash Storage";"Flash Storage";16;0;"Intel";"other";16;19128;141
908;"Lenovo";"Notebook";15.6;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i5 6300HQ 2.3GHz";"Intel";"Core i5";2.3;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";16;42038;141
909;"LG";"Ultrabook";14.0;"IPS Panel Full HD / Touchscreen 1920x1080";1920;1080;1;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;8;"512GB SSD";"SSD";512;0;"Intel";"windows";14;101179;157
910;"Dell";"Notebook";14.0;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 7440HQ 2.8GHz";"Intel";"Core i5";2.8;8;"256GB SSD";"SSD";256;0;"Intel";"windows";14;64202;157
911;"HP";"Ultrabook";12.5;"4K Ultra HD / Touchscreen 3840x2160";3840;2160;1;"Intel Core M 6Y75 1.2GHz";"Intel";"Core M";1.2;8;"240GB SSD";"SSD";240;0;"Intel";"windows";13;165168;352
912;"Lenovo";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;6;"256GB SSD";"SSD";256;0;"Nvidia";"windows";16;42038;141
913;"HP";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";16;54292;141
914;"Acer";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i3 7100U 2.4GHz";"Intel";"Core i3";2.4;4;"1TB HDD";"HDD";1024;0;"Intel";"windows";16;26587;141
915;"Lenovo";"Notebook";13.3;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;4;"128GB SSD";"SSD";128;0;"Intel";"windows";13;46940;166
916;"HP";"Notebook";13.3;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";13;51149;166
917;"MSI";"Gaming";17.3;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7700HQ 2.8GHz";"Intel";"Core i7";2.8;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";17;85195;127
918;"Dell";"Gaming";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7700HQ 2.8GHz";"Intel";"Core i7";2.8;16;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";16;71875;141
919;"MSI";"Gaming";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 7300HQ 2.5GHz";"Intel";"Core i5";2.5;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";16;59669;141
920;"Dell";"Notebook";15.6;"1366x768";1366;768;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;4;"1TB HDD";"HDD";1024;0;"AMD";"windows";16;36496;100
921;"HP";"Ultrabook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 6500U 2.5GHz";"Intel";"Core i7";2.5;8;"256GB SSD";"SSD";256;0;"AMD";"windows";16;69104;141
924;"Lenovo";"2 in 1 Convertible";13.3;"IPS Panel Full HD / Touchscreen 1920x1080";1920;1080;1;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"512GB SSD";"SSD";512;0;"Intel";"windows";13;97236;166
925;"Dell";"Notebook";15.6;"1366x768";1366;768;0;"Intel Core i5 6200U 2.3GHz";"Intel";"Core i5";2.3;4;"500GB HDD";"HDD";500;0;"Intel";"windows";16;38889;100
926;"Lenovo";"Ultrabook";12.5;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;8;"256GB SSD";"SSD";256;0;"Intel";"windows";13;87912;176
927;"HP";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 6200U 2.3GHz";"Intel";"Core i5";2.3;8;"256GB SSD";"SSD";256;0;"Intel";"windows";16;62071;141
